filename	scene_label
audio/airport-london-205-6221-8-a.wav	airport
audio/airport-london-205-6221-9-a.wav	airport
audio/airport-london-205-6208-0-a.wav	airport
audio/airport-london-205-6208-1-a.wav	airport
audio/airport-london-205-6208-2-a.wav	airport
audio/airport-london-205-6208-3-a.wav	airport
audio/airport-london-205-6208-4-a.wav	airport
audio/airport-london-205-6208-5-a.wav	airport
audio/airport-london-205-6208-6-a.wav	airport
audio/airport-london-205-6208-7-a.wav	airport
audio/airport-london-205-6208-8-a.wav	airport
audio/airport-london-205-6208-9-a.wav	airport
audio/airport-london-205-6224-0-a.wav	airport
audio/airport-london-205-6224-1-a.wav	airport
audio/airport-london-205-6224-2-a.wav	airport
audio/airport-london-205-6224-3-a.wav	airport
audio/airport-london-205-6224-4-a.wav	airport
audio/airport-london-205-6224-5-a.wav	airport
audio/airport-london-205-6224-6-a.wav	airport
audio/airport-london-205-6224-7-a.wav	airport
audio/airport-london-205-6224-8-a.wav	airport
audio/airport-london-205-6224-9-a.wav	airport
audio/airport-lyon-1169-45263-0-a.wav	airport
audio/airport-lyon-1169-45263-1-a.wav	airport
audio/airport-lyon-1169-45263-2-a.wav	airport
audio/airport-lyon-1169-45263-3-a.wav	airport
audio/airport-lyon-1169-45263-4-a.wav	airport
audio/airport-lyon-1169-45263-5-a.wav	airport
audio/airport-lyon-1169-45263-6-a.wav	airport
audio/airport-lyon-1169-45263-7-a.wav	airport
audio/airport-lyon-1169-45263-8-a.wav	airport
audio/airport-lyon-1169-45263-9-a.wav	airport
audio/airport-lyon-1169-45487-0-a.wav	airport
audio/airport-lyon-1169-45487-1-a.wav	airport
audio/airport-lyon-1169-45487-2-a.wav	airport
audio/airport-lyon-1169-45487-3-a.wav	airport
audio/airport-lyon-1169-45487-4-a.wav	airport
audio/airport-lyon-1169-45487-5-a.wav	airport
audio/airport-lyon-1169-45487-6-a.wav	airport
audio/airport-lyon-1169-45487-7-a.wav	airport
audio/airport-lyon-1169-45487-8-a.wav	airport
audio/airport-lyon-1169-45487-9-a.wav	airport
audio/airport-lyon-1169-44314-0-a.wav	airport
audio/airport-lyon-1169-44314-1-a.wav	airport
audio/airport-lyon-1169-44314-2-a.wav	airport
audio/airport-lyon-1169-44314-3-a.wav	airport
audio/airport-lyon-1169-44314-4-a.wav	airport
audio/airport-lyon-1169-44314-5-a.wav	airport
audio/airport-lyon-1169-44314-6-a.wav	airport
audio/airport-lyon-1169-44314-7-a.wav	airport
audio/airport-lyon-1169-44314-8-a.wav	airport
audio/airport-lyon-1169-44314-9-a.wav	airport
audio/airport-milan-1172-44887-0-a.wav	airport
audio/airport-milan-1172-44887-1-a.wav	airport
audio/airport-milan-1172-44887-2-a.wav	airport
audio/airport-milan-1172-44887-3-a.wav	airport
audio/airport-milan-1172-44887-4-a.wav	airport
audio/airport-milan-1172-44887-5-a.wav	airport
audio/airport-milan-1172-44887-6-a.wav	airport
audio/airport-milan-1172-44887-7-a.wav	airport
audio/airport-milan-1172-44887-8-a.wav	airport
audio/airport-milan-1172-44887-9-a.wav	airport
audio/airport-milan-1172-44586-0-a.wav	airport
audio/airport-milan-1172-44586-1-a.wav	airport
audio/airport-milan-1172-44586-2-a.wav	airport
audio/airport-milan-1172-44586-3-a.wav	airport
audio/airport-milan-1172-44586-4-a.wav	airport
audio/airport-milan-1172-44586-5-a.wav	airport
audio/airport-milan-1172-44586-6-a.wav	airport
audio/airport-milan-1172-44586-7-a.wav	airport
audio/airport-milan-1172-44586-8-a.wav	airport
audio/airport-milan-1172-44586-9-a.wav	airport
audio/airport-milan-1172-44762-0-a.wav	airport
audio/airport-milan-1172-44762-1-a.wav	airport
audio/airport-milan-1172-44762-2-a.wav	airport
audio/airport-milan-1172-44762-3-a.wav	airport
audio/airport-milan-1172-44762-4-a.wav	airport
audio/airport-milan-1172-44762-5-a.wav	airport
audio/airport-milan-1172-44762-6-a.wav	airport
audio/airport-milan-1172-44762-7-a.wav	airport
audio/airport-milan-1172-44762-8-a.wav	airport
audio/airport-milan-1172-44762-9-a.wav	airport
audio/airport-paris-206-6274-0-a.wav	airport
audio/airport-paris-206-6274-1-a.wav	airport
audio/airport-paris-206-6274-2-a.wav	airport
audio/airport-paris-206-6274-3-a.wav	airport
audio/airport-paris-206-6274-4-a.wav	airport
audio/airport-paris-206-6274-5-a.wav	airport
audio/airport-paris-206-6274-6-a.wav	airport
audio/airport-paris-206-6274-7-a.wav	airport
audio/airport-paris-206-6274-8-a.wav	airport
audio/airport-paris-206-6274-9-a.wav	airport
audio/airport-paris-206-6271-0-a.wav	airport
audio/airport-paris-206-6271-1-a.wav	airport
audio/airport-paris-206-6271-2-a.wav	airport
audio/airport-paris-206-6271-3-a.wav	airport
audio/airport-paris-206-6271-4-a.wav	airport
audio/airport-paris-206-6271-5-a.wav	airport
audio/airport-paris-206-6271-6-a.wav	airport
audio/airport-paris-206-6271-7-a.wav	airport
audio/airport-paris-206-6271-8-a.wav	airport
audio/airport-paris-206-6271-9-a.wav	airport
audio/airport-paris-206-6277-0-a.wav	airport
audio/airport-paris-206-6277-1-a.wav	airport
audio/airport-paris-206-6277-2-a.wav	airport
audio/airport-paris-206-6277-3-a.wav	airport
audio/airport-paris-206-6277-4-a.wav	airport
audio/airport-paris-206-6277-5-a.wav	airport
audio/airport-paris-206-6277-6-a.wav	airport
audio/airport-paris-206-6277-7-a.wav	airport
audio/airport-paris-206-6277-8-a.wav	airport
audio/airport-paris-206-6277-9-a.wav	airport
audio/airport-prague-1173-44397-0-a.wav	airport
audio/airport-prague-1173-44397-1-a.wav	airport
audio/airport-prague-1173-44397-2-a.wav	airport
audio/airport-prague-1173-44397-3-a.wav	airport
audio/airport-prague-1173-44397-4-a.wav	airport
audio/airport-prague-1173-44397-5-a.wav	airport
audio/airport-prague-1173-44397-6-a.wav	airport
audio/airport-prague-1173-44397-7-a.wav	airport
audio/airport-prague-1173-44397-8-a.wav	airport
audio/airport-prague-1173-44397-9-a.wav	airport
audio/airport-prague-1195-45312-0-a.wav	airport
audio/airport-prague-1195-45312-1-a.wav	airport
audio/airport-prague-1195-45312-2-a.wav	airport
audio/airport-prague-1195-45312-3-a.wav	airport
audio/airport-prague-1195-45312-4-a.wav	airport
audio/airport-prague-1195-45312-5-a.wav	airport
audio/airport-prague-1195-45312-6-a.wav	airport
audio/airport-prague-1195-45312-7-a.wav	airport
audio/airport-prague-1195-45312-8-a.wav	airport
audio/airport-prague-1195-45312-9-a.wav	airport
audio/airport-prague-1173-44997-0-a.wav	airport
audio/airport-prague-1173-44997-1-a.wav	airport
audio/airport-prague-1173-44997-2-a.wav	airport
audio/airport-prague-1173-44997-3-a.wav	airport
audio/airport-prague-1173-44997-4-a.wav	airport
audio/airport-prague-1173-44997-5-a.wav	airport
audio/airport-prague-1173-44997-6-a.wav	airport
audio/airport-prague-1173-44997-7-a.wav	airport
audio/airport-prague-1173-44997-8-a.wav	airport
audio/airport-prague-1173-44997-9-a.wav	airport
audio/airport-stockholm-208-6315-0-a.wav	airport
audio/airport-stockholm-208-6315-1-a.wav	airport
audio/airport-stockholm-208-6315-2-a.wav	airport
audio/airport-stockholm-208-6315-3-a.wav	airport
audio/airport-stockholm-208-6315-4-a.wav	airport
audio/airport-stockholm-208-6315-5-a.wav	airport
audio/airport-stockholm-208-6315-6-a.wav	airport
audio/airport-stockholm-208-6315-7-a.wav	airport
audio/airport-stockholm-208-6315-8-a.wav	airport
audio/airport-stockholm-208-6315-9-a.wav	airport
audio/airport-stockholm-207-6293-0-a.wav	airport
audio/airport-stockholm-207-6293-1-a.wav	airport
audio/airport-stockholm-207-6293-2-a.wav	airport
audio/airport-stockholm-207-6293-3-a.wav	airport
audio/airport-stockholm-207-6293-4-a.wav	airport
audio/airport-stockholm-207-6293-5-a.wav	airport
audio/airport-stockholm-207-6293-6-a.wav	airport
audio/airport-stockholm-207-6293-7-a.wav	airport
audio/airport-stockholm-207-6293-8-a.wav	airport
audio/airport-stockholm-207-6293-9-a.wav	airport
audio/airport-stockholm-208-6327-0-a.wav	airport
audio/airport-stockholm-208-6327-1-a.wav	airport
audio/airport-stockholm-208-6327-2-a.wav	airport
audio/airport-stockholm-208-6327-3-a.wav	airport
audio/airport-stockholm-208-6327-4-a.wav	airport
audio/airport-stockholm-208-6327-5-a.wav	airport
audio/airport-stockholm-208-6327-6-a.wav	airport
audio/airport-stockholm-208-6327-7-a.wav	airport
audio/airport-stockholm-208-6327-8-a.wav	airport
audio/airport-stockholm-208-6327-9-a.wav	airport
audio/airport-vienna-209-6367-0-a.wav	airport
audio/airport-vienna-209-6367-1-a.wav	airport
audio/airport-vienna-209-6367-2-a.wav	airport
audio/airport-vienna-209-6367-3-a.wav	airport
audio/airport-vienna-209-6367-4-a.wav	airport
audio/airport-vienna-209-6367-5-a.wav	airport
audio/airport-vienna-209-6367-6-a.wav	airport
audio/airport-vienna-209-6367-7-a.wav	airport
audio/airport-vienna-209-6367-8-a.wav	airport
audio/airport-vienna-209-6367-9-a.wav	airport
audio/airport-vienna-209-6351-0-a.wav	airport
audio/airport-vienna-209-6351-1-a.wav	airport
audio/airport-vienna-209-6351-2-a.wav	airport
audio/airport-vienna-209-6351-3-a.wav	airport
audio/airport-vienna-209-6351-4-a.wav	airport
audio/airport-vienna-209-6351-5-a.wav	airport
audio/airport-vienna-209-6351-6-a.wav	airport
audio/airport-vienna-209-6351-7-a.wav	airport
audio/airport-vienna-209-6351-8-a.wav	airport
audio/airport-vienna-209-6351-9-a.wav	airport
audio/airport-vienna-209-6350-0-a.wav	airport
audio/airport-vienna-209-6350-1-a.wav	airport
audio/airport-vienna-209-6350-2-a.wav	airport
audio/airport-vienna-209-6350-3-a.wav	airport
audio/airport-vienna-209-6350-4-a.wav	airport
audio/airport-vienna-209-6350-5-a.wav	airport
audio/airport-vienna-209-6350-6-a.wav	airport
audio/airport-vienna-209-6350-7-a.wav	airport
audio/airport-vienna-209-6350-8-a.wav	airport
audio/airport-vienna-209-6350-9-a.wav	airport
audio/airport-barcelona-203-6130-0-a.wav	airport
audio/airport-barcelona-203-6130-1-a.wav	airport
audio/airport-barcelona-203-6130-2-a.wav	airport
audio/airport-barcelona-203-6130-3-a.wav	airport
audio/airport-barcelona-203-6130-4-a.wav	airport
audio/airport-barcelona-203-6130-5-a.wav	airport
audio/airport-barcelona-203-6130-6-a.wav	airport
audio/airport-barcelona-203-6130-7-a.wav	airport
audio/airport-barcelona-203-6130-8-a.wav	airport
audio/airport-barcelona-203-6130-9-a.wav	airport
audio/airport-helsinki-204-6151-0-a.wav	airport
audio/airport-helsinki-204-6151-1-a.wav	airport
audio/airport-helsinki-204-6151-2-a.wav	airport
audio/airport-helsinki-204-6151-3-a.wav	airport
audio/airport-helsinki-204-6151-4-a.wav	airport
audio/airport-helsinki-204-6151-5-a.wav	airport
audio/airport-helsinki-204-6151-6-a.wav	airport
audio/airport-helsinki-204-6151-7-a.wav	airport
audio/airport-helsinki-204-6151-8-a.wav	airport
audio/airport-helsinki-204-6151-9-a.wav	airport
audio/airport-lisbon-1175-44186-0-a.wav	airport
audio/airport-lisbon-1175-44186-1-a.wav	airport
audio/airport-lisbon-1175-44186-2-a.wav	airport
audio/airport-lisbon-1175-44186-3-a.wav	airport
audio/airport-lisbon-1175-44186-4-a.wav	airport
audio/airport-lisbon-1175-44186-5-a.wav	airport
audio/airport-lisbon-1175-44186-6-a.wav	airport
audio/airport-lisbon-1175-44186-7-a.wav	airport
audio/airport-lisbon-1175-44186-8-a.wav	airport
audio/airport-lisbon-1175-44186-9-a.wav	airport
audio/airport-barcelona-203-6131-0-b.wav	airport
audio/airport-barcelona-203-6131-1-b.wav	airport
audio/airport-barcelona-203-6131-2-b.wav	airport
audio/airport-barcelona-203-6131-3-b.wav	airport
audio/airport-barcelona-203-6131-4-b.wav	airport
audio/airport-barcelona-203-6131-5-b.wav	airport
audio/airport-barcelona-203-6131-6-b.wav	airport
audio/airport-barcelona-203-6131-7-b.wav	airport
audio/airport-barcelona-203-6131-8-b.wav	airport
audio/airport-barcelona-203-6131-9-b.wav	airport
audio/airport-barcelona-203-6122-0-b.wav	airport
audio/airport-barcelona-203-6122-1-b.wav	airport
audio/airport-barcelona-203-6122-2-b.wav	airport
audio/airport-barcelona-203-6122-3-b.wav	airport
audio/airport-barcelona-203-6122-4-b.wav	airport
audio/airport-barcelona-203-6122-5-b.wav	airport
audio/airport-barcelona-203-6122-6-b.wav	airport
audio/airport-barcelona-203-6122-7-b.wav	airport
audio/airport-barcelona-203-6122-8-b.wav	airport
audio/airport-barcelona-203-6122-9-b.wav	airport
audio/airport-barcelona-203-6130-0-b.wav	airport
audio/airport-barcelona-203-6130-1-b.wav	airport
audio/airport-barcelona-203-6130-2-b.wav	airport
audio/airport-barcelona-203-6130-3-b.wav	airport
audio/airport-barcelona-203-6130-4-b.wav	airport
audio/airport-barcelona-203-6130-5-b.wav	airport
audio/airport-barcelona-203-6130-6-b.wav	airport
audio/airport-barcelona-203-6130-7-b.wav	airport
audio/airport-barcelona-203-6130-8-b.wav	airport
audio/airport-barcelona-203-6130-9-b.wav	airport
audio/airport-helsinki-204-6141-0-b.wav	airport
audio/airport-helsinki-204-6141-1-b.wav	airport
audio/airport-helsinki-204-6141-2-b.wav	airport
audio/airport-helsinki-204-6141-3-b.wav	airport
audio/airport-helsinki-204-6141-4-b.wav	airport
audio/airport-helsinki-204-6141-5-b.wav	airport
audio/airport-helsinki-204-6141-6-b.wav	airport
audio/airport-helsinki-204-6141-7-b.wav	airport
audio/airport-helsinki-204-6141-8-b.wav	airport
audio/airport-helsinki-204-6141-9-b.wav	airport
audio/airport-helsinki-204-6148-0-b.wav	airport
audio/airport-helsinki-204-6148-1-b.wav	airport
audio/airport-helsinki-204-6148-2-b.wav	airport
audio/airport-helsinki-204-6148-3-b.wav	airport
audio/airport-helsinki-204-6148-4-b.wav	airport
audio/airport-helsinki-204-6148-5-b.wav	airport
audio/airport-helsinki-204-6148-6-b.wav	airport
audio/airport-helsinki-204-6148-7-b.wav	airport
audio/airport-helsinki-204-6148-8-b.wav	airport
audio/airport-helsinki-204-6148-9-b.wav	airport
audio/airport-helsinki-204-6159-0-b.wav	airport
audio/airport-helsinki-204-6159-1-b.wav	airport
audio/airport-helsinki-204-6159-2-b.wav	airport
audio/airport-helsinki-204-6159-3-b.wav	airport
audio/airport-helsinki-204-6159-4-b.wav	airport
audio/airport-helsinki-204-6159-5-b.wav	airport
audio/airport-helsinki-204-6159-6-b.wav	airport
audio/airport-helsinki-204-6159-7-b.wav	airport
audio/airport-helsinki-204-6159-8-b.wav	airport
audio/airport-helsinki-204-6159-9-b.wav	airport
audio/airport-lisbon-1175-45213-0-b.wav	airport
audio/airport-lisbon-1175-45213-1-b.wav	airport
audio/airport-lisbon-1175-45213-2-b.wav	airport
audio/airport-lisbon-1175-45213-3-b.wav	airport
audio/airport-lisbon-1175-45213-4-b.wav	airport
audio/airport-lisbon-1175-45213-5-b.wav	airport
audio/airport-lisbon-1175-45213-6-b.wav	airport
audio/airport-lisbon-1175-45213-7-b.wav	airport
audio/airport-lisbon-1175-45213-8-b.wav	airport
audio/airport-lisbon-1175-45213-9-b.wav	airport
audio/airport-lisbon-1175-45350-0-b.wav	airport
audio/airport-lisbon-1175-45350-1-b.wav	airport
audio/airport-lisbon-1175-45350-2-b.wav	airport
audio/airport-lisbon-1175-45350-3-b.wav	airport
audio/airport-lisbon-1175-45350-4-b.wav	airport
audio/airport-lisbon-1175-45350-5-b.wav	airport
audio/airport-lisbon-1175-45350-6-b.wav	airport
audio/airport-lisbon-1175-45350-7-b.wav	airport
audio/airport-lisbon-1175-45350-8-b.wav	airport
audio/airport-lisbon-1175-45350-9-b.wav	airport
audio/airport-lisbon-1175-44669-0-b.wav	airport
audio/airport-lisbon-1175-44669-1-b.wav	airport
audio/airport-lisbon-1175-44669-2-b.wav	airport
audio/airport-lisbon-1175-44669-3-b.wav	airport
audio/airport-lisbon-1175-44669-4-b.wav	airport
audio/airport-lisbon-1175-44669-5-b.wav	airport
audio/airport-lisbon-1175-44669-6-b.wav	airport
audio/airport-lisbon-1175-44669-7-b.wav	airport
audio/airport-lisbon-1175-44669-8-b.wav	airport
audio/airport-lisbon-1175-44669-9-b.wav	airport
audio/airport-london-205-6202-0-b.wav	airport
audio/airport-london-205-6202-1-b.wav	airport
audio/airport-london-205-6202-2-b.wav	airport
audio/airport-london-205-6202-3-b.wav	airport
audio/airport-london-205-6202-4-b.wav	airport
audio/airport-london-205-6202-5-b.wav	airport
audio/airport-london-205-6202-6-b.wav	airport
audio/airport-london-205-6202-7-b.wav	airport
audio/airport-london-205-6202-8-b.wav	airport
audio/airport-london-205-6202-9-b.wav	airport
audio/airport-london-205-6203-0-b.wav	airport
audio/airport-london-205-6203-1-b.wav	airport
audio/airport-london-205-6203-2-b.wav	airport
audio/airport-london-205-6203-3-b.wav	airport
audio/airport-london-205-6203-4-b.wav	airport
audio/airport-london-205-6203-5-b.wav	airport
audio/airport-london-205-6203-6-b.wav	airport
audio/airport-london-205-6203-7-b.wav	airport
audio/airport-london-205-6203-8-b.wav	airport
audio/airport-london-205-6203-9-b.wav	airport
audio/airport-london-205-6190-0-b.wav	airport
audio/airport-london-205-6190-1-b.wav	airport
audio/airport-london-205-6190-2-b.wav	airport
audio/airport-london-205-6190-3-b.wav	airport
audio/airport-london-205-6190-4-b.wav	airport
audio/airport-london-205-6190-5-b.wav	airport
audio/airport-london-205-6190-6-b.wav	airport
audio/airport-london-205-6190-7-b.wav	airport
audio/airport-london-205-6190-8-b.wav	airport
audio/airport-london-205-6190-9-b.wav	airport
audio/airport-lyon-1169-44127-0-b.wav	airport
audio/airport-lyon-1169-44127-1-b.wav	airport
audio/airport-lyon-1169-44127-2-b.wav	airport
audio/airport-lyon-1169-44127-3-b.wav	airport
audio/airport-lyon-1169-44127-4-b.wav	airport
audio/airport-lyon-1169-44127-5-b.wav	airport
audio/airport-lyon-1169-44127-6-b.wav	airport
audio/airport-lyon-1169-44127-7-b.wav	airport
audio/airport-lyon-1169-44127-8-b.wav	airport
audio/airport-lyon-1169-44127-9-b.wav	airport
audio/airport-lyon-1169-45129-0-b.wav	airport
audio/airport-lyon-1169-45129-1-b.wav	airport
audio/airport-lyon-1169-45129-2-b.wav	airport
audio/airport-lyon-1169-45129-3-b.wav	airport
audio/airport-lyon-1169-45129-4-b.wav	airport
audio/airport-lyon-1169-45129-5-b.wav	airport
audio/airport-lyon-1169-45129-6-b.wav	airport
audio/airport-lyon-1169-45129-7-b.wav	airport
audio/airport-lyon-1169-45129-8-b.wav	airport
audio/airport-lyon-1169-45129-9-b.wav	airport
audio/airport-lyon-1169-45263-0-b.wav	airport
audio/airport-lyon-1169-45263-1-b.wav	airport
audio/airport-lyon-1169-45263-2-b.wav	airport
audio/airport-lyon-1169-45263-3-b.wav	airport
audio/airport-lyon-1169-45263-4-b.wav	airport
audio/airport-lyon-1169-45263-5-b.wav	airport
audio/airport-lyon-1169-45263-6-b.wav	airport
audio/airport-lyon-1169-45263-7-b.wav	airport
audio/airport-lyon-1169-45263-8-b.wav	airport
audio/airport-lyon-1169-45263-9-b.wav	airport
audio/airport-milan-1172-44925-0-b.wav	airport
audio/airport-milan-1172-44925-1-b.wav	airport
audio/airport-milan-1172-44925-2-b.wav	airport
audio/airport-milan-1172-44925-3-b.wav	airport
audio/airport-milan-1172-44925-4-b.wav	airport
audio/airport-milan-1172-44925-5-b.wav	airport
audio/airport-milan-1172-44925-6-b.wav	airport
audio/airport-milan-1172-44925-7-b.wav	airport
audio/airport-milan-1172-44925-8-b.wav	airport
audio/airport-milan-1172-44925-9-b.wav	airport
audio/airport-milan-1172-45320-0-b.wav	airport
audio/airport-milan-1172-45320-1-b.wav	airport
audio/airport-milan-1172-45320-2-b.wav	airport
audio/airport-milan-1172-45320-3-b.wav	airport
audio/airport-milan-1172-45320-4-b.wav	airport
audio/airport-milan-1172-45320-5-b.wav	airport
audio/airport-milan-1172-45320-6-b.wav	airport
audio/airport-milan-1172-45320-7-b.wav	airport
audio/airport-milan-1172-45320-8-b.wav	airport
audio/airport-milan-1172-45320-9-b.wav	airport
audio/airport-milan-1172-44762-0-b.wav	airport
audio/airport-milan-1172-44762-1-b.wav	airport
audio/airport-milan-1172-44762-2-b.wav	airport
audio/airport-milan-1172-44762-3-b.wav	airport
audio/airport-milan-1172-44762-4-b.wav	airport
audio/airport-milan-1172-44762-5-b.wav	airport
audio/airport-milan-1172-44762-6-b.wav	airport
audio/airport-milan-1172-44762-7-b.wav	airport
audio/airport-milan-1172-44762-8-b.wav	airport
audio/airport-milan-1172-44762-9-b.wav	airport
audio/airport-barcelona-203-6137-2-c.wav	airport
audio/airport-barcelona-203-6137-3-c.wav	airport
audio/airport-barcelona-203-6137-4-c.wav	airport
audio/airport-barcelona-203-6137-5-c.wav	airport
audio/airport-lisbon-1175-44791-7-s3.wav	airport
audio/airport-lisbon-1175-44791-8-s3.wav	airport
audio/airport-lisbon-1175-44791-9-s3.wav	airport
audio/airport-milan-1172-44205-3-s4.wav	airport
audio/metro-lisbon-1199-44930-9-c.wav	metro
audio/metro-lisbon-1217-44266-0-c.wav	metro
audio/metro-lisbon-1217-44266-1-c.wav	metro
audio/metro-lisbon-1217-44266-2-c.wav	metro
audio/metro-lisbon-1217-44266-3-c.wav	metro
audio/metro-lisbon-1217-44266-4-c.wav	metro
audio/metro_station-lyon-1167-45107-7-c.wav	metro_station
audio/metro_station-lyon-1167-45107-8-c.wav	metro_station
audio/metro_station-lyon-1167-45107-9-c.wav	metro_station
audio/metro_station-stockholm-239-7099-5-s4.wav	metro_station
audio/metro_station-stockholm-239-7099-6-s4.wav	metro_station
audio/park-helsinki-242-7185-2-c.wav	park
audio/park-helsinki-242-7185-3-c.wav	park
audio/park-helsinki-242-7185-4-c.wav	park
audio/park-vienna-247-7387-0-s5.wav	park
audio/park-vienna-247-7387-1-s5.wav	park
audio/park-vienna-247-7387-2-s5.wav	park
audio/park-vienna-247-7387-3-s5.wav	park
audio/public_square-milan-1168-44744-4-s1.wav	public_square
audio/public_square-milan-1168-44744-5-s1.wav	public_square
audio/public_square-milan-1168-44744-6-s1.wav	public_square
audio/public_square-milan-1168-44744-7-s1.wav	public_square
audio/shopping_mall-vienna-259-7863-9-c.wav	shopping_mall
audio/shopping_mall-vienna-259-7859-0-c.wav	shopping_mall
audio/shopping_mall-vienna-259-7859-1-c.wav	shopping_mall
audio/shopping_mall-helsinki-255-7645-9-s3.wav	shopping_mall
audio/shopping_mall-helsinki-255-7647-0-s3.wav	shopping_mall
audio/shopping_mall-helsinki-255-7647-1-s3.wav	shopping_mall
audio/street_pedestrian-vienna-267-8124-0-s2.wav	street_pedestrian
audio/street_pedestrian-vienna-267-8124-1-s2.wav	street_pedestrian
audio/street_traffic-stockholm-273-8307-0-b.wav	street_traffic
audio/street_traffic-lyon-1220-44479-9-s5.wav	street_traffic
audio/street_traffic-lyon-1220-44519-0-s5.wav	street_traffic
audio/street_traffic-lyon-1220-44519-1-s5.wav	street_traffic
audio/street_traffic-lyon-1220-44519-2-s5.wav	street_traffic
audio/street_traffic-lyon-1220-44519-3-s5.wav	street_traffic
audio/street_traffic-lyon-1220-44519-4-s5.wav	street_traffic
audio/tram-lyon-1216-45408-5-s2.wav	tram
audio/tram-lyon-1216-45408-6-s2.wav	tram
audio/tram-lyon-1216-45408-7-s2.wav	tram
audio/tram-lyon-1216-45408-8-s2.wav	tram
audio/tram-lyon-1216-45408-9-s2.wav	tram
audio/tram-lyon-1225-44664-0-s2.wav	tram
audio/tram-lyon-1225-44664-1-s2.wav	tram
audio/tram-lyon-1225-44664-2-s2.wav	tram
audio/tram-lyon-1225-44664-3-s2.wav	tram
audio/tram-lyon-1225-44664-4-s2.wav	tram
audio/tram-lyon-1225-44664-5-s2.wav	tram
audio/tram-lyon-1225-44664-6-s2.wav	tram
