filename	scene_label
audio/street_pedestrian-vienna-158-4798-9-a.wav	street_pedestrian
audio/street_pedestrian-vienna-158-4799-0-a.wav	street_pedestrian
audio/street_pedestrian-vienna-158-4799-1-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4551-6-c.wav	street_pedestrian
audio/street_pedestrian-london-150-4551-7-c.wav	street_pedestrian
audio/street_pedestrian-london-150-4551-8-c.wav	street_pedestrian
audio/street_pedestrian-london-150-4551-9-c.wav	street_pedestrian
audio/street_pedestrian-london-150-4552-0-c.wav	street_pedestrian
audio/street_traffic-lisbon-1067-41432-8-a.wav	street_traffic
audio/street_traffic-lisbon-1067-41432-9-a.wav	street_traffic
audio/street_traffic-lyon-1029-41465-0-a.wav	street_traffic
audio/street_traffic-lyon-1029-41465-1-a.wav	street_traffic
audio/street_traffic-paris-172-5288-4-a.wav	street_traffic
audio/street_traffic-paris-172-5288-5-a.wav	street_traffic
audio/street_traffic-paris-172-5295-1-b.wav	street_traffic
audio/street_traffic-paris-172-5295-2-b.wav	street_traffic
audio/street_traffic-barcelona-161-4913-3-s2.wav	street_traffic
audio/street_traffic-barcelona-161-4913-4-s2.wav	street_traffic
audio/tram-lyon-1103-42019-8-a.wav	tram
audio/tram-lyon-1103-42019-9-a.wav	tram
audio/tram-stockholm-199-5996-6-a.wav	tram
audio/tram-stockholm-199-5996-7-a.wav	tram
audio/tram-stockholm-199-5996-8-a.wav	tram
audio/tram-vienna-201-6068-1-a.wav	tram
audio/tram-vienna-201-6068-2-a.wav	tram
audio/tram-vienna-201-6068-3-a.wav	tram
audio/tram-vienna-201-6068-4-a.wav	tram
audio/tram-vienna-201-6068-5-a.wav	tram
audio/tram-vienna-201-6068-6-a.wav	tram
audio/tram-lisbon-1035-43178-9-b.wav	tram
audio/tram-lisbon-1131-42605-0-b.wav	tram
audio/tram-lisbon-1131-42605-1-b.wav	tram
audio/tram-lisbon-1131-42605-2-b.wav	tram
audio/tram-lyon-1103-40279-9-c.wav	tram
audio/tram-lyon-1103-40178-0-c.wav	tram
audio/tram-lyon-1103-40178-1-c.wav	tram
audio/tram-lyon-1103-40178-2-c.wav	tram
audio/tram-lyon-1103-40178-3-c.wav	tram
audio/tram-lyon-1103-40178-4-c.wav	tram
audio/tram-lyon-1103-40178-5-c.wav	tram
audio/tram-lyon-1103-40178-6-c.wav	tram
audio/tram-lyon-1103-40178-7-c.wav	tram
audio/tram-paris-193-5870-8-s3.wav	tram
audio/tram-paris-193-5870-9-s3.wav	tram
audio/tram-prague-1109-41829-0-s3.wav	tram
audio/tram-prague-1109-41829-1-s3.wav	tram
audio/tram-prague-1109-41829-2-s3.wav	tram
audio/tram-prague-1109-41829-3-s3.wav	tram
audio/tram-prague-1109-41829-4-s3.wav	tram
audio/tram-prague-1109-41829-5-s3.wav	tram
audio/tram-prague-1109-41829-6-s3.wav	tram
audio/tram-prague-1109-41829-7-s3.wav	tram
audio/tram-prague-1109-41829-8-s3.wav	tram

